web-scraper-order,web-scraper-start-url,description,prix,Addresse,Images-src,Pagination,Pagination-href
"1729547930-263","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-264","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-265","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-266","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-267","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-268","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-269","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-270","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-271","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-272","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-273","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-274","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-275","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-276","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-277","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-278","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-279","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-280","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-281","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-282","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-283","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-284","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-285","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-286","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-287","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-288","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-289","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-290","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-291","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-292","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-293","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-294","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-295","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-296","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-297","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-298","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-299","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-300","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-301","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-302","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-303","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-304","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-305","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-306","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-307","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-308","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-309","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-310","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-311","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-312","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-313","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-314","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-315","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-316","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-317","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-318","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-319","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-320","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-321","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-322","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-323","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-324","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-325","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-326","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-327","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-328","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-329","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-330","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-331","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-332","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-333","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-334","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-335","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-336","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-337","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-338","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-339","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-340","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-341","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-342","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-343","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-344","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-345","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-346","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-347","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-348","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-349","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-350","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-351","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-352","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-353","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-354","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-355","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-356","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-357","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-358","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-359","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-360","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-361","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-362","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-363","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-364","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-365","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-366","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-367","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-368","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-369","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-370","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-371","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-372","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-373","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-374","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-375","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-376","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-377","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-378","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-379","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-380","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-381","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-382","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-383","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-384","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-385","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-386","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-387","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-388","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-389","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-390","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-391","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-392","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-393","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-394","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-395","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-396","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-397","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-398","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-399","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-400","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-401","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-402","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-403","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
"1729547930-404","https://dakarvente.com/annonces-categorie-appartements-louer-10.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=2"
